Order_ID,Order_Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Region,Payment_Method,Total_Revenue,Year,Month_Num,Year_Month,Month_Name,Quarter,Day_Of_Week,Hour_Of_Day
ORD-10418,2025-05-11 00:00:00,CUST-198,UltraBook Pro 15,Electronics,3,1299.99,Latin America,Bank Transfer,3899.97,2025,5,2025-05,May,2025Q2,Sunday,0
ORD-10634,2025-05-11 12:00:00,CUST-942,Standing Desk Converter,Furniture,1,220.0,Europe,Bank Transfer,220.0,2025,5,2025-05,May,2025Q2,Sunday,12
ORD-11332,2025-05-11 15:00:00,CUST-663,Standing Desk Converter,Furniture,1,220.0,Middle East,Bank Transfer,220.0,2025,5,2025-05,May,2025Q2,Sunday,15
ORD-10823,2025-05-11 18:00:00,CUST-811,Standing Desk Converter,Furniture,2,220.0,Europe,Crypto,440.0,2025,5,2025-05,May,2025Q2,Sunday,18
ORD-11007,2025-05-12 00:00:00,CUST-978,Espresso Coffee Machine,Home & Kitchen,5,499.0,Asia-Pacific,Crypto,2495.0,2025,5,2025-05,May,2025Q2,Monday,0
ORD-10538,2025-05-12 00:00:00,CUST-383,Smart LED Desk Lamp,Home & Kitchen,2,39.99,North America,Debit Card,79.98,2025,5,2025-05,May,2025Q2,Monday,0
ORD-11285,2025-05-12 13:00:00,CUST-366,Ergonomic Office Chair,Furniture,2,349.99,Latin America,Credit Card,699.98,2025,5,2025-05,May,2025Q2,Monday,13
ORD-10336,2025-05-12 18:00:00,CUST-403,Bluetooth Portable Speaker,Audio & Accessories,5,89.99,Asia-Pacific,Debit Card,449.95,2025,5,2025-05,May,2025Q2,Monday,18
ORD-10893,2025-05-13 00:00:00,CUST-881,Espresso Coffee Machine,Home & Kitchen,2,499.0,Latin America,PayPal,998.0,2025,5,2025-05,May,2025Q2,Tuesday,0
ORD-10676,2025-05-13 00:00:00,CUST-887,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,North America,Crypto,89.99,2025,5,2025-05,May,2025Q2,Tuesday,0
ORD-11391,2025-05-13 00:00:00,CUST-787,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Asia-Pacific,Debit Card,45.0,2025,5,2025-05,May,2025Q2,Tuesday,0
ORD-10322,2025-05-13 00:00:00,CUST-881,4K Ultra HD Smart Monitor 27in,Electronics,3,450.0,Europe,Bank Transfer,1350.0,2025,5,2025-05,May,2025Q2,Tuesday,0
ORD-10320,2025-05-13 14:00:00,CUST-854,USB-C Multi-Port Hub,Audio & Accessories,2,45.0,North America,Crypto,90.0,2025,5,2025-05,May,2025Q2,Tuesday,14
ORD-10464,2025-05-13 16:00:00,CUST-847,Ergonomic Office Chair,Furniture,8,349.99,Europe,Credit Card,2799.92,2025,5,2025-05,May,2025Q2,Tuesday,16
ORD-11196,2025-05-14 00:00:00,CUST-472,Noise-Isolating Earbuds,Audio & Accessories,9,29.99,Asia-Pacific,Debit Card,269.91,2025,5,2025-05,May,2025Q2,Wednesday,0
ORD-10024,2025-05-14 00:00:00,CUST-421,Bluetooth Portable Speaker,Audio & Accessories,2,89.99,Europe,Bank Transfer,179.98,2025,5,2025-05,May,2025Q2,Wednesday,0
ORD-10675,2025-05-14 00:00:00,CUST-278,UltraBook Pro 15,Electronics,10,1299.99,Middle East,Credit Card,12999.9,2025,5,2025-05,May,2025Q2,Wednesday,0
ORD-10746,2025-05-14 00:00:00,CUST-388,Espresso Coffee Machine,Home & Kitchen,2,499.0,Asia-Pacific,Unspecified,998.0,2025,5,2025-05,May,2025Q2,Wednesday,0
ORD-10526,2025-05-14 08:00:00,CUST-692,Espresso Coffee Machine,Home & Kitchen,2,499.0,Europe,Crypto,998.0,2025,5,2025-05,May,2025Q2,Wednesday,8
ORD-10648,2025-05-14 09:00:00,CUST-230,Bluetooth Portable Speaker,Audio & Accessories,4,89.99,Latin America,Bank Transfer,359.96,2025,5,2025-05,May,2025Q2,Wednesday,9
ORD-11375,2025-05-14 10:00:00,CUST-816,4K Ultra HD Smart Monitor 27in,Electronics,5,450.0,Middle East,Credit Card,2250.0,2025,5,2025-05,May,2025Q2,Wednesday,10
ORD-10397,2025-05-14 16:00:00,CUST-474,Stainless Steel Water Bottle,Home & Kitchen,2,25.0,Middle East,Bank Transfer,50.0,2025,5,2025-05,May,2025Q2,Wednesday,16
ORD-11036,2025-05-14 18:00:00,CUST-500,Bluetooth Portable Speaker,Audio & Accessories,1,89.99,Latin America,Debit Card,89.99,2025,5,2025-05,May,2025Q2,Wednesday,18
ORD-10011,2025-05-15 00:00:00,CUST-619,UltraBook Pro 15,Electronics,9,1299.99,North America,Bank Transfer,11699.91,2025,5,2025-05,May,2025Q2,Thursday,0
ORD-11492,2025-05-15 08:00:00,CUST-636,Noise-Isolating Earbuds,Audio & Accessories,1,29.99,Middle East,Bank Transfer,29.99,2025,5,2025-05,May,2025Q2,Thursday,8
ORD-10385,2025-05-15 17:00:00,CUST-278,Wireless Vertical Mouse,Electronics,4,49.99,Latin America,Debit Card,199.96,2025,5,2025-05,May,2025Q2,Thursday,17
ORD-10986,2025-05-15 18:00:00,CUST-446,Noise-Isolating Earbuds,Audio & Accessories,3,29.99,Latin America,Bank Transfer,89.97,2025,5,2025-05,May,2025Q2,Thursday,18
ORD-10008,2025-05-15 19:00:00,CUST-697,Espresso Coffee Machine,Home & Kitchen,3,499.0,Latin America,Bank Transfer,1497.0,2025,5,2025-05,May,2025Q2,Thursday,19
ORD-10649,2025-05-16 16:00:00,CUST-268,HD Webcam 1080p,Electronics,2,69.99,Asia-Pacific,Debit Card,139.98,2025,5,2025-05,May,2025Q2,Friday,16
ORD-11295,2025-05-17 00:00:00,CUST-992,Espresso Coffee Machine,Home & Kitchen,1,499.0,Europe,PayPal,499.0,2025,5,2025-05,May,2025Q2,Saturday,0
ORD-10995,2025-05-17 00:00:00,CUST-615,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,North America,Credit Card,25.0,2025,5,2025-05,May,2025Q2,Saturday,0
ORD-10184,2025-05-17 13:00:00,CUST-840,Standing Desk Converter,Furniture,1,220.0,Middle East,Credit Card,220.0,2025,5,2025-05,May,2025Q2,Saturday,13
ORD-10923,2025-05-18 12:00:00,CUST-194,Espresso Coffee Machine,Home & Kitchen,4,499.0,Asia-Pacific,Crypto,1996.0,2025,5,2025-05,May,2025Q2,Sunday,12
ORD-10338,2025-05-18 19:00:00,CUST-934,USB-C Multi-Port Hub,Audio & Accessories,2,45.0,Asia-Pacific,PayPal,90.0,2025,5,2025-05,May,2025Q2,Sunday,19
ORD-10533,2025-05-19 00:00:00,CUST-361,Wireless Vertical Mouse,Electronics,2,49.99,Middle East,Debit Card,99.98,2025,5,2025-05,May,2025Q2,Monday,0
ORD-11042,2025-05-19 09:00:00,CUST-UNKNOWN,Mechanical Gaming Keyboard,Electronics,1,119.0,Latin America,Credit Card,119.0,2025,5,2025-05,May,2025Q2,Monday,9
ORD-11393,2025-05-19 10:00:00,CUST-562,Ergonomic Office Chair,Furniture,2,349.99,Asia-Pacific,Credit Card,699.98,2025,5,2025-05,May,2025Q2,Monday,10
ORD-10333,2025-05-19 17:00:00,CUST-240,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Latin America,Credit Card,249.5,2025,5,2025-05,May,2025Q2,Monday,17
ORD-11337,2025-05-19 20:00:00,CUST-197,Mechanical Gaming Keyboard,Electronics,3,119.0,Europe,Debit Card,357.0,2025,5,2025-05,May,2025Q2,Monday,20
ORD-10078,2025-05-20 00:00:00,CUST-583,4K Ultra HD Smart Monitor 27in,Electronics,2,450.0,Europe,Debit Card,900.0,2025,5,2025-05,May,2025Q2,Tuesday,0
ORD-10274,2025-05-20 11:00:00,CUST-307,Smart Fitness Watch V2,Electronics,2,199.95,Europe,Crypto,399.9,2025,5,2025-05,May,2025Q2,Tuesday,11
ORD-10251,2025-05-21 00:00:00,CUST-356,Wireless Vertical Mouse,Electronics,2,49.99,North America,Bank Transfer,99.98,2025,5,2025-05,May,2025Q2,Wednesday,0
ORD-10718,2025-05-21 00:00:00,CUST-123,Ergonomic Office Chair,Furniture,1,349.99,Middle East,Crypto,349.99,2025,5,2025-05,May,2025Q2,Wednesday,0
ORD-11002,2025-05-21 00:00:00,CUST-889,Noise-Isolating Earbuds,Audio & Accessories,5,29.99,Middle East,Bank Transfer,149.95,2025,5,2025-05,May,2025Q2,Wednesday,0
ORD-10209,2025-05-21 00:00:00,CUST-117,UltraBook Pro 15,Electronics,1,1299.99,Middle East,Debit Card,1299.99,2025,5,2025-05,May,2025Q2,Wednesday,0
ORD-10933,2025-05-21 00:00:00,CUST-509,Standing Desk Converter,Furniture,2,220.0,North America,Crypto,440.0,2025,5,2025-05,May,2025Q2,Wednesday,0
ORD-11096,2025-05-21 00:00:00,CUST-805,Espresso Coffee Machine,Home & Kitchen,1,499.0,Middle East,PayPal,499.0,2025,5,2025-05,May,2025Q2,Wednesday,0
ORD-11290,2025-05-21 08:00:00,CUST-490,UltraBook Pro 15,Electronics,2,1299.99,Middle East,PayPal,2599.98,2025,5,2025-05,May,2025Q2,Wednesday,8
ORD-10826,2025-05-21 08:00:00,CUST-327,4K Ultra HD Smart Monitor 27in,Electronics,1,450.0,Latin America,Credit Card,450.0,2025,5,2025-05,May,2025Q2,Wednesday,8
ORD-11311,2025-05-21 19:00:00,CUST-920,Bluetooth Portable Speaker,Audio & Accessories,6,89.99,Middle East,Credit Card,539.94,2025,5,2025-05,May,2025Q2,Wednesday,19
ORD-11404,2025-05-22 00:00:00,CUST-663,Wireless Noise-Canceling Headphones,Audio & Accessories,3,249.5,Middle East,Credit Card,748.5,2025,5,2025-05,May,2025Q2,Thursday,0
ORD-10851,2025-05-22 11:00:00,CUST-189,Smart Fitness Watch V2,Electronics,4,199.95,North America,PayPal,799.8,2025,5,2025-05,May,2025Q2,Thursday,11
ORD-10955,2025-05-22 12:00:00,CUST-693,Standing Desk Converter,Furniture,2,220.0,Middle East,Bank Transfer,440.0,2025,5,2025-05,May,2025Q2,Thursday,12
ORD-11141,2025-05-22 16:00:00,CUST-391,UltraBook Pro 15,Electronics,1,1299.99,North America,Debit Card,1299.99,2025,5,2025-05,May,2025Q2,Thursday,16
ORD-11070,2025-05-22 17:00:00,CUST-617,Mechanical Gaming Keyboard,Electronics,1,119.0,Latin America,PayPal,119.0,2025,5,2025-05,May,2025Q2,Thursday,17
ORD-11334,2025-05-23 09:00:00,CUST-374,UltraBook Pro 15,Electronics,9,1299.99,Europe,Credit Card,11699.91,2025,5,2025-05,May,2025Q2,Friday,9
ORD-10858,2025-05-23 10:00:00,CUST-909,UltraBook Pro 15,Electronics,2,1299.99,North America,PayPal,2599.98,2025,5,2025-05,May,2025Q2,Friday,10
ORD-10362,2025-05-23 16:00:00,CUST-UNKNOWN,Bluetooth Portable Speaker,Audio & Accessories,2,89.99,Middle East,Unspecified,179.98,2025,5,2025-05,May,2025Q2,Friday,16
ORD-11394,2025-05-23 20:00:00,CUST-907,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,North America,Bank Transfer,45.0,2025,5,2025-05,May,2025Q2,Friday,20
ORD-10601,2025-05-25 00:00:00,CUST-650,Ergonomic Office Chair,Furniture,1,349.99,North America,Credit Card,349.99,2025,5,2025-05,May,2025Q2,Sunday,0
ORD-10639,2025-05-25 11:00:00,CUST-476,HD Webcam 1080p,Electronics,2,69.99,Europe,Debit Card,139.98,2025,5,2025-05,May,2025Q2,Sunday,11
ORD-10404,2025-05-26 00:00:00,CUST-696,Espresso Coffee Machine,Home & Kitchen,1,499.0,Asia-Pacific,Bank Transfer,499.0,2025,5,2025-05,May,2025Q2,Monday,0
ORD-10652,2025-05-26 00:00:00,CUST-867,Wireless Noise-Canceling Headphones,Audio & Accessories,3,249.5,Middle East,Bank Transfer,748.5,2025,5,2025-05,May,2025Q2,Monday,0
ORD-10614,2025-05-26 13:00:00,CUST-704,Stainless Steel Water Bottle,Home & Kitchen,5,25.0,North America,Unspecified,125.0,2025,5,2025-05,May,2025Q2,Monday,13
ORD-11056,2025-05-26 14:00:00,CUST-413,Noise-Isolating Earbuds,Audio & Accessories,4,29.99,Asia-Pacific,Crypto,119.96,2025,5,2025-05,May,2025Q2,Monday,14
ORD-10123,2025-05-27 09:00:00,CUST-975,UltraBook Pro 15,Electronics,1,1299.99,North America,Crypto,1299.99,2025,5,2025-05,May,2025Q2,Tuesday,9
ORD-10980,2025-05-27 11:00:00,CUST-265,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Latin America,Crypto,45.0,2025,5,2025-05,May,2025Q2,Tuesday,11
ORD-10164,2025-05-27 16:00:00,CUST-210,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Latin America,PayPal,25.0,2025,5,2025-05,May,2025Q2,Tuesday,16
ORD-10956,2025-05-28 00:00:00,CUST-610,Smart LED Desk Lamp,Home & Kitchen,2,39.99,Europe,Debit Card,79.98,2025,5,2025-05,May,2025Q2,Wednesday,0
ORD-10957,2025-05-28 00:00:00,CUST-115,Mechanical Gaming Keyboard,Electronics,1,119.0,Latin America,Credit Card,119.0,2025,5,2025-05,May,2025Q2,Wednesday,0
ORD-10757,2025-05-28 00:00:00,CUST-567,UltraBook Pro 15,Electronics,2,1299.99,Asia-Pacific,Bank Transfer,2599.98,2025,5,2025-05,May,2025Q2,Wednesday,0
ORD-11228,2025-05-28 16:00:00,CUST-660,Ergonomic Office Chair,Furniture,10,349.99,Asia-Pacific,Unspecified,3499.9,2025,5,2025-05,May,2025Q2,Wednesday,16
ORD-10580,2025-05-29 00:00:00,CUST-687,Espresso Coffee Machine,Home & Kitchen,2,499.0,Europe,Crypto,998.0,2025,5,2025-05,May,2025Q2,Thursday,0
ORD-10431,2025-05-29 09:00:00,CUST-732,Wireless Noise-Canceling Headphones,Audio & Accessories,4,249.5,Latin America,Bank Transfer,998.0,2025,5,2025-05,May,2025Q2,Thursday,9
ORD-11298,2025-05-30 00:00:00,CUST-869,USB-C Multi-Port Hub,Audio & Accessories,3,45.0,Latin America,Crypto,135.0,2025,5,2025-05,May,2025Q2,Friday,0
ORD-11227,2025-05-30 16:00:00,CUST-288,Standing Desk Converter,Furniture,1,220.0,Europe,Bank Transfer,220.0,2025,5,2025-05,May,2025Q2,Friday,16
ORD-11330,2025-05-30 18:00:00,CUST-712,Wireless Noise-Canceling Headphones,Audio & Accessories,2,249.5,Asia-Pacific,PayPal,499.0,2025,5,2025-05,May,2025Q2,Friday,18
ORD-11143,2025-05-30 19:00:00,CUST-890,Bluetooth Portable Speaker,Audio & Accessories,2,89.99,North America,Bank Transfer,179.98,2025,5,2025-05,May,2025Q2,Friday,19
ORD-11121,2025-05-31 00:00:00,CUST-811,Espresso Coffee Machine,Home & Kitchen,8,499.0,Europe,PayPal,3992.0,2025,5,2025-05,May,2025Q2,Saturday,0
ORD-10673,2025-05-31 00:00:00,CUST-526,Stainless Steel Water Bottle,Home & Kitchen,2,25.0,Asia-Pacific,Debit Card,50.0,2025,5,2025-05,May,2025Q2,Saturday,0
ORD-10291,2025-05-31 10:00:00,CUST-101,4K Ultra HD Smart Monitor 27in,Electronics,1,450.0,Middle East,Debit Card,450.0,2025,5,2025-05,May,2025Q2,Saturday,10
ORD-11193,2025-05-31 17:00:00,CUST-184,Espresso Coffee Machine,Home & Kitchen,3,499.0,Asia-Pacific,PayPal,1497.0,2025,5,2025-05,May,2025Q2,Saturday,17
ORD-11476,2025-06-01 16:00:00,CUST-877,Wireless Vertical Mouse,Electronics,4,49.99,Middle East,Debit Card,199.96,2025,6,2025-06,Jun,2025Q2,Sunday,16
ORD-11257,2025-06-01 17:00:00,CUST-755,Stainless Steel Water Bottle,Home & Kitchen,2,25.0,Asia-Pacific,PayPal,50.0,2025,6,2025-06,Jun,2025Q2,Sunday,17
ORD-10318,2025-06-02 18:00:00,CUST-165,HD Webcam 1080p,Electronics,1,69.99,Asia-Pacific,Bank Transfer,69.99,2025,6,2025-06,Jun,2025Q2,Monday,18
ORD-11082,2025-06-03 00:00:00,CUST-636,Mechanical Gaming Keyboard,Electronics,2,119.0,Europe,Crypto,238.0,2025,6,2025-06,Jun,2025Q2,Tuesday,0
ORD-10152,2025-06-03 00:00:00,CUST-817,Espresso Coffee Machine,Home & Kitchen,1,499.0,Europe,Bank Transfer,499.0,2025,6,2025-06,Jun,2025Q2,Tuesday,0
ORD-11236,2025-06-03 00:00:00,CUST-522,Bluetooth Portable Speaker,Audio & Accessories,5,89.99,North America,PayPal,449.95,2025,6,2025-06,Jun,2025Q2,Tuesday,0
ORD-11354,2025-06-03 13:00:00,CUST-598,Standing Desk Converter,Furniture,2,220.0,Europe,Credit Card,440.0,2025,6,2025-06,Jun,2025Q2,Tuesday,13
ORD-10880,2025-06-03 15:00:00,CUST-445,Espresso Coffee Machine,Home & Kitchen,1,499.0,Latin America,Unspecified,499.0,2025,6,2025-06,Jun,2025Q2,Tuesday,15
ORD-10038,2025-06-03 16:00:00,CUST-518,Stainless Steel Water Bottle,Home & Kitchen,3,25.0,Asia-Pacific,Debit Card,75.0,2025,6,2025-06,Jun,2025Q2,Tuesday,16
ORD-10310,2025-06-03 19:00:00,CUST-945,Wireless Vertical Mouse,Electronics,2,49.99,Asia-Pacific,Bank Transfer,99.98,2025,6,2025-06,Jun,2025Q2,Tuesday,19
ORD-10593,2025-06-04 00:00:00,CUST-804,Wireless Vertical Mouse,Electronics,1,49.99,Asia-Pacific,Credit Card,49.99,2025,6,2025-06,Jun,2025Q2,Wednesday,0
ORD-11041,2025-06-04 08:00:00,CUST-890,UltraBook Pro 15,Electronics,4,1299.99,Europe,Credit Card,5199.96,2025,6,2025-06,Jun,2025Q2,Wednesday,8
ORD-10138,2025-06-04 09:00:00,CUST-529,Standing Desk Converter,Furniture,2,220.0,Middle East,Debit Card,440.0,2025,6,2025-06,Jun,2025Q2,Wednesday,9
ORD-10666,2025-06-04 09:00:00,CUST-114,Espresso Coffee Machine,Home & Kitchen,1,499.0,Europe,Unspecified,499.0,2025,6,2025-06,Jun,2025Q2,Wednesday,9
ORD-10104,2025-06-04 15:00:00,CUST-131,Wireless Vertical Mouse,Electronics,6,49.99,North America,Debit Card,299.94,2025,6,2025-06,Jun,2025Q2,Wednesday,15
ORD-10372,2025-06-04 17:00:00,CUST-883,4K Ultra HD Smart Monitor 27in,Electronics,1,450.0,Latin America,Debit Card,450.0,2025,6,2025-06,Jun,2025Q2,Wednesday,17
ORD-10989,2025-06-05 00:00:00,CUST-UNKNOWN,Smart Fitness Watch V2,Electronics,4,199.95,North America,Credit Card,799.8,2025,6,2025-06,Jun,2025Q2,Thursday,0
ORD-10516,2025-06-05 00:00:00,CUST-UNKNOWN,Smart LED Desk Lamp,Home & Kitchen,2,39.99,North America,Crypto,79.98,2025,6,2025-06,Jun,2025Q2,Thursday,0
ORD-10810,2025-06-05 00:00:00,CUST-691,Smart LED Desk Lamp,Home & Kitchen,10,39.99,Europe,Debit Card,399.9,2025,6,2025-06,Jun,2025Q2,Thursday,0
ORD-10936,2025-06-05 09:00:00,CUST-804,Smart LED Desk Lamp,Home & Kitchen,1,39.99,Middle East,Debit Card,39.99,2025,6,2025-06,Jun,2025Q2,Thursday,9
ORD-10752,2025-06-05 09:00:00,CUST-UNKNOWN,USB-C Multi-Port Hub,Audio & Accessories,3,45.0,Middle East,PayPal,135.0,2025,6,2025-06,Jun,2025Q2,Thursday,9
ORD-11122,2025-06-05 10:00:00,CUST-365,Wireless Vertical Mouse,Electronics,5,49.99,Asia-Pacific,Crypto,249.95,2025,6,2025-06,Jun,2025Q2,Thursday,10
ORD-10612,2025-06-05 19:00:00,CUST-541,Mechanical Gaming Keyboard,Electronics,3,119.0,Europe,Bank Transfer,357.0,2025,6,2025-06,Jun,2025Q2,Thursday,19
ORD-11207,2025-06-06 00:00:00,CUST-681,Bluetooth Portable Speaker,Audio & Accessories,2,89.99,Middle East,Bank Transfer,179.98,2025,6,2025-06,Jun,2025Q2,Friday,0
ORD-11328,2025-06-06 00:00:00,CUST-630,HD Webcam 1080p,Electronics,3,69.99,Latin America,Bank Transfer,209.97,2025,6,2025-06,Jun,2025Q2,Friday,0
ORD-10736,2025-06-06 15:00:00,CUST-928,Smart Fitness Watch V2,Electronics,2,199.95,Asia-Pacific,PayPal,399.9,2025,6,2025-06,Jun,2025Q2,Friday,15
ORD-10067,2025-06-06 17:00:00,CUST-724,HD Webcam 1080p,Electronics,4,69.99,North America,PayPal,279.96,2025,6,2025-06,Jun,2025Q2,Friday,17
ORD-10169,2025-06-07 00:00:00,CUST-993,Stainless Steel Water Bottle,Home & Kitchen,3,25.0,North America,Crypto,75.0,2025,6,2025-06,Jun,2025Q2,Saturday,0
ORD-10632,2025-06-07 08:00:00,CUST-720,Espresso Coffee Machine,Home & Kitchen,2,499.0,North America,Credit Card,998.0,2025,6,2025-06,Jun,2025Q2,Saturday,8
ORD-10115,2025-06-07 08:00:00,CUST-713,USB-C Multi-Port Hub,Audio & Accessories,5,45.0,North America,Credit Card,225.0,2025,6,2025-06,Jun,2025Q2,Saturday,8
ORD-10271,2025-06-07 09:00:00,CUST-343,Smart Fitness Watch V2,Electronics,4,199.95,Latin America,Debit Card,799.8,2025,6,2025-06,Jun,2025Q2,Saturday,9
ORD-10041,2025-06-08 00:00:00,CUST-250,Smart LED Desk Lamp,Home & Kitchen,2,39.99,North America,Credit Card,79.98,2025,6,2025-06,Jun,2025Q2,Sunday,0
ORD-11392,2025-06-08 00:00:00,CUST-754,Smart LED Desk Lamp,Home & Kitchen,1,39.99,North America,Unspecified,39.99,2025,6,2025-06,Jun,2025Q2,Sunday,0
ORD-11201,2025-06-08 00:00:00,CUST-411,Ergonomic Office Chair,Furniture,1,349.99,Asia-Pacific,PayPal,349.99,2025,6,2025-06,Jun,2025Q2,Sunday,0
ORD-10261,2025-06-08 09:00:00,CUST-308,Mechanical Gaming Keyboard,Electronics,11,119.0,Europe,Crypto,1309.0,2025,6,2025-06,Jun,2025Q2,Sunday,9
ORD-10128,2025-06-08 16:00:00,CUST-910,Espresso Coffee Machine,Home & Kitchen,1,499.0,Asia-Pacific,PayPal,499.0,2025,6,2025-06,Jun,2025Q2,Sunday,16
ORD-11377,2025-06-08 18:00:00,CUST-346,Ergonomic Office Chair,Furniture,2,349.99,Latin America,PayPal,699.98,2025,6,2025-06,Jun,2025Q2,Sunday,18
ORD-11419,2025-06-08 19:00:00,CUST-164,Stainless Steel Water Bottle,Home & Kitchen,7,25.0,Middle East,Credit Card,175.0,2025,6,2025-06,Jun,2025Q2,Sunday,19
ORD-10604,2025-06-09 00:00:00,CUST-554,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,Europe,Crypto,45.0,2025,6,2025-06,Jun,2025Q2,Monday,0
ORD-10337,2025-06-10 00:00:00,CUST-197,Smart Fitness Watch V2,Electronics,3,199.95,North America,Credit Card,599.85,2025,6,2025-06,Jun,2025Q2,Tuesday,0
ORD-11010,2025-06-10 00:00:00,CUST-859,UltraBook Pro 15,Electronics,1,1299.99,Middle East,Crypto,1299.99,2025,6,2025-06,Jun,2025Q2,Tuesday,0
ORD-11442,2025-06-10 00:00:00,CUST-913,Mechanical Gaming Keyboard,Electronics,3,119.0,Middle East,Bank Transfer,357.0,2025,6,2025-06,Jun,2025Q2,Tuesday,0
ORD-10036,2025-06-10 14:00:00,CUST-623,Smart Fitness Watch V2,Electronics,1,199.95,North America,Debit Card,199.95,2025,6,2025-06,Jun,2025Q2,Tuesday,14
ORD-10532,2025-06-11 00:00:00,CUST-142,USB-C Multi-Port Hub,Audio & Accessories,14,45.0,North America,Crypto,630.0,2025,6,2025-06,Jun,2025Q2,Wednesday,0
ORD-10793,2025-06-11 00:00:00,CUST-781,Noise-Isolating Earbuds,Audio & Accessories,3,29.99,Latin America,Debit Card,89.97,2025,6,2025-06,Jun,2025Q2,Wednesday,0
ORD-10805,2025-06-11 00:00:00,CUST-403,Bluetooth Portable Speaker,Audio & Accessories,4,89.99,Europe,Debit Card,359.96,2025,6,2025-06,Jun,2025Q2,Wednesday,0
ORD-10499,2025-06-11 19:00:00,CUST-523,Smart LED Desk Lamp,Home & Kitchen,10,39.99,North America,Debit Card,399.9,2025,6,2025-06,Jun,2025Q2,Wednesday,19
ORD-10084,2025-06-12 00:00:00,CUST-UNKNOWN,Wireless Vertical Mouse,Electronics,1,49.99,Latin America,Crypto,49.99,2025,6,2025-06,Jun,2025Q2,Thursday,0
ORD-11226,2025-06-12 08:00:00,CUST-256,Ergonomic Office Chair,Furniture,2,349.99,Asia-Pacific,Bank Transfer,699.98,2025,6,2025-06,Jun,2025Q2,Thursday,8
ORD-10903,2025-06-12 08:00:00,CUST-569,Wireless Vertical Mouse,Electronics,3,49.99,Europe,Debit Card,149.97,2025,6,2025-06,Jun,2025Q2,Thursday,8
ORD-10472,2025-06-12 09:00:00,CUST-836,HD Webcam 1080p,Electronics,1,69.99,North America,PayPal,69.99,2025,6,2025-06,Jun,2025Q2,Thursday,9
ORD-11155,2025-06-12 14:00:00,CUST-192,Smart Fitness Watch V2,Electronics,4,199.95,Middle East,Unspecified,799.8,2025,6,2025-06,Jun,2025Q2,Thursday,14
ORD-10377,2025-06-12 15:00:00,CUST-731,Wireless Noise-Canceling Headphones,Audio & Accessories,1,249.5,Asia-Pacific,Crypto,249.5,2025,6,2025-06,Jun,2025Q2,Thursday,15
ORD-10224,2025-06-13 00:00:00,CUST-748,Mechanical Gaming Keyboard,Electronics,1,119.0,Latin America,Crypto,119.0,2025,6,2025-06,Jun,2025Q2,Friday,0
ORD-10232,2025-06-13 09:00:00,CUST-929,Espresso Coffee Machine,Home & Kitchen,2,499.0,North America,Credit Card,998.0,2025,6,2025-06,Jun,2025Q2,Friday,9
ORD-10704,2025-06-13 10:00:00,CUST-431,Espresso Coffee Machine,Home & Kitchen,1,499.0,Asia-Pacific,Debit Card,499.0,2025,6,2025-06,Jun,2025Q2,Friday,10
ORD-10046,2025-06-13 16:00:00,CUST-254,Ergonomic Office Chair,Furniture,1,349.99,Europe,Debit Card,349.99,2025,6,2025-06,Jun,2025Q2,Friday,16
ORD-10938,2025-06-14 00:00:00,CUST-331,USB-C Multi-Port Hub,Audio & Accessories,1,45.0,North America,Bank Transfer,45.0,2025,6,2025-06,Jun,2025Q2,Saturday,0
ORD-11446,2025-06-14 00:00:00,CUST-474,Bluetooth Portable Speaker,Audio & Accessories,3,89.99,Asia-Pacific,PayPal,269.97,2025,6,2025-06,Jun,2025Q2,Saturday,0
ORD-11229,2025-06-14 13:00:00,CUST-206,Espresso Coffee Machine,Home & Kitchen,2,499.0,Europe,Credit Card,998.0,2025,6,2025-06,Jun,2025Q2,Saturday,13
ORD-11021,2025-06-14 15:00:00,CUST-839,Stainless Steel Water Bottle,Home & Kitchen,1,25.0,Middle East,Bank Transfer,25.0,2025,6,2025-06,Jun,2025Q2,Saturday,15
ORD-11197,2025-06-14 19:00:00,CUST-651,Smart Fitness Watch V2,Electronics,9,199.95,Middle East,PayPal,1799.55,2025,6,2025-06,Jun,2025Q2,Saturday,19
ORD-11269,2025-06-14 20:00:00,CUST-334,Ergonomic Office Chair,Furniture,1,349.99,Middle East,Crypto,349.99,2025,6,2025-06,Jun,2025Q2,Saturday,20
ORD-11282,2025-06-15 00:00:00,CUST-786,Mechanical Gaming Keyboard,Electronics,2,119.0,Latin America,Credit Card,238.0,2025,6,2025-06,Jun,2025Q2,Sunday,0
ORD-11113,2025-06-15 10:00:00,CUST-131,Espresso Coffee Machine,Home & Kitchen,2,499.0,Europe,Crypto,998.0,2025,6,2025-06,Jun,2025Q2,Sunday,10
